Location,Date,Crop_Type,Average_Temperature_C,Total_Precipitation_mm,Soil_Moisture_Percent,Pesticide_Use_kg_per_ha,Yield_tons_per_ha
Region_B,2022-08-26,Wheat,25.947908082993717,20.56459571843652,38.86871947484259,0.977962224148053,3.66757010580099
Region_C,2022-08-27,Wheat,30.005230462835705,7.706648613371263,27.007836365541756,3.9914476451136185,4.662259597505667
Region_D,2022-08-28,Wheat,11.483838535003814,58.894731915814425,42.327867429401635,4.135807976490586,2.9604087792628686
Region_C,2022-08-29,Wheat,28.38937659765454,11.54946959397232,32.43236022984074,3.9549407797145197,4.394910556026825
Region_A,2022-08-30,Rice,21.72962158436288,24.86745648308424,18.100782950214466,1.0128464920365852,1.8679851149735827
Region_C,2022-08-31,Soybeans,15.846835515717716,113.0121060443565,51.94592220513731,3.3975858068049414,2.595052167061934
Region_D,2022-09-01,Corn,27.556012997624904,11.427681936507678,49.58385819842042,4.254461580872293,1.6929586050681837
Region_B,2022-09-02,Wheat,31.86829272581479,35.444021474748446,40.5166097685108,3.0980903054885047,3.225154699330208
Region_D,2022-09-03,Rice,24.31275742686154,27.173610331712023,,3.4088331885264003,3.4537387827336574
Region_D,2022-09-04,Rice,29.764372736014693,0.9145146658282576,50.74318012715561,2.5626356574183777,3.6141014922265198
Region_D,2022-09-05,Rice,33.06139128994323,78.69343172279622,42.24339656778083,2.8791829394782367,3.5618833528871354
Region_B,2022-09-06,Corn,31.57457226792024,3.5772655764686,49.040175547613146,0.6546958625827635,2.572446669188272
Region_D,2022-09-07,Wheat,33.199822646856965,32.14695072837621,37.0251779912615,3.375333598879781,3.3097591555867845
Region_D,2022-09-08,Soybeans,28.71063745535946,41.12616604663264,53.119837385739466,0.8665124580102164,2.0025533313942514
Region_D,2022-09-09,Soybeans,25.377168194507963,49.50042355320459,43.207857259326836,2.457565674531005,4.86322897513225
Region_A,2022-09-10,Rice,16.990170940514158,58.338929802859475,41.94051943605874,1.8169479395033352,3.196373927101999
Region_D,2022-09-11,Corn,23.769687559350256,14.602739846099725,27.29938911287968,2.954425775952709,3.0111138809563087
Region_B,2022-09-12,Corn,20.783767023419042,0.5014449182274021,42.869558543017085,1.1003735098544318,5.088940328444083
Region_D,2022-09-13,Corn,35.85471358748907,64.26703629946992,31.680450825055487,3.6123953088799317,2.2577534664507706
Region_D,2022-09-14,Soybeans,24.120570937838316,38.35654564363472,33.617172734715055,4.077551916178116,2.374412885968031
Region_B,2022-09-15,Rice,25.61602403392243,90.43034056564426,31.84624371683879,1.2350950238442042,2.403779675131435
Region_D,2022-09-16,Wheat,27.75742688020234,86.1270727665723,29.33765068100775,0.9694088930834697,3.432128618300518
Region_B,2022-09-17,Soybeans,25.218012231862268,92.67945682339605,61.24771403016962,1.1548196725431161,3.9316316296375975
Region_D,2022-09-18,Rice,33.47525520215376,33.18861004991347,53.31339061988403,4.447074028543257,4.2396754681178335
Region_B,2022-09-19,Rice,21.88675319132774,20.29538999184942,59.20367502144261,2.876851677903603,6.071995317494968
Region_D,2022-09-20,Wheat,25.973037276186215,78.40477129159646,27.77104980444436,2.6026744820337617,1.2505675457992362
Region_D,2022-09-21,Wheat,21.28764707150976,30.009635301613528,40.712537499108926,0.9802031859605942,4.108735589124417
Region_A,2022-09-22,Wheat,18.39988744389647,10.13287873577145,27.064923747959043,3.423002030406328,2.9428694274277687
Region_A,2022-09-23,Corn,21.941154545473573,96.54211885867282,33.04305122802936,4.405998163527904,2.9135848511112266
Region_D,2022-09-24,Wheat,24.81481601475794,107.0913332417349,30.818730165834253,4.226836411955539,2.8802278717461225
Region_D,2022-09-25,Rice,22.8534888774137,31.396983800225374,52.395840064415616,3.3172461904136057,2.591230329192027
Region_C,2022-09-26,Wheat,21.53789510063072,3.935914484397893,36.0377032189824,0.8387542249325313,5.184524834603452
